,Rank,RankPowerlaw,Artist,Title,Year,SpotifyPlayCount,WikiWordCount,followers,popularity,Awards,awardscore
150,0.9590206407714703,-0.7870523314153822,Brook Benton,Think Twice,-1.22358791055622,11.037965573724245,-0.9719152793711485,12824,49,0,0
151,0.4755715583715201,-0.5727813392326183,Donnie Brooks,Mission Bell,-1.5703109267266413,11.294383808675704,-1.1194975105808689,119,12,0,0
152,0.5791677903143666,-0.6223990210005367,Ray Peterson,Tell Laura I Love Her,-1.5703109267266413,14.091402903911456,-1.2550105947694032,3375,38,0,0
153,1.3734055685428561,-0.9420491446787809,Ray Peterson,Missing You,-1.22358791055622,10.509523351106111,-1.2550105947694032,3375,38,0,0
154,0.7518281768857774,-0.700355675656988,Fats Domino,Walking To New Orleans,-1.5703109267266413,14.360978159223084,0.5413118349187783,111029,65,0,0
155,1.097148950028599,-0.8412201169495919,Fats Domino,Let The Four Winds Blow,-1.22358791055622,12.756304542155256,0.5413118349187783,111029,65,0,0
156,0.889956486142906,-0.758917503652735,Neil Sedaka,Stairway To Heaven,-1.5703109267266413,13.567323520010593,1.3485020258867995,68157,59,0,0
157,-0.5949228383712267,0.14465744224148994,Neil Sedaka,Calendar Girl,-1.22358791055622,15.712449976549042,1.3485020258867995,68157,59,0,0
158,-1.2165002300283057,0.9986592424847349,Neil Sedaka,Breaking Up Is Hard To Do,-0.8768648943857986,15.663978441649594,1.3485020258867995,68157,59,0,0
159,0.9590206407714703,-0.7870523314153822,Ray Charles,Georgia On My Mind,-1.5703109267266413,12.221847564645536,1.126285353178455,872966,72,"Best Country Vocal Performance, Male",1
160,-1.078371920771177,0.7426194712732498,Ray Charles,Hit The Road Jack,-1.22358791055622,17.369302094411143,1.126285353178455,872966,72,Best Rhythm & Blues Recording,1
161,0.3374432491143915,-0.5028777326978944,Ray Charles,One Mint Julep,-1.22358791055622,12.718650732834538,1.126285353178455,872966,72,0,0
162,0.13025078522869854,-0.3887586001639136,Ray Charles,You Don't Know Me,-0.8768648943857986,15.550080965823927,1.126285353178455,872966,72,0,0
163,1.0280847954000347,-0.8144748083066974,Ray Charles,Here We Go Again,0.8567501864663081,16.140106426734487,1.126285353178455,872966,72,"Best Pop Collaboration With Vocals,Record Of The Year",3
164,0.9935527180857524,-0.8008503522983897,Skip and Flip,Cherry Pie,-1.5703109267266413,9.985205778820985,-1.4522886002428674,58,21,0,0
165,1.097148950028599,-0.8412201169495919,Lloyd Price,Lady Luck,-1.5703109267266413,13.011565885921657,-0.608753377437466,12972,46,0,0
166,1.131681027342881,-0.8543491260828787,The Crests,Step By Step,-1.5703109267266413,11.986080373714948,-0.0566578175567875,6597,43,0,0
167,1.1662131046571633,-0.8673208973187243,Paul Evans,Happy-Go-Lucky Me,-1.5703109267266413,12.663402551353414,-1.6865803936999388,360,31,0,0
168,1.2007451819714454,-0.8801391534017017,Ricky Nelson,Young Emotions,-1.5703109267266413,12.193260924802837,0.8800915876367735,61434,56,0,0
